Lines num,Delta Time,CPU usage (%),CPU memory,GPU usage (%),GPU memory
10000,0.0248051,31.7,15.984375,0.07,0.162109375
10000,0.000643081,31.7,15.984375,0.07,0.162109375
10000,0.0266438,31.7,15.984375,0.07,0.162109375
10000,0.000507097,31.7,15.984375,0.07,0.162109375
10000,0.000960115,31.7,15.984375,0.07,0.162109375
10000,0.0201271,31.7,15.984375,0.07,0.162109375
10000,0.00048846,31.7,15.984375,0.07,0.162109375
10000,0.000455733,31.7,15.984375,0.07,0.162109375
10000,0.000512038,31.7,15.984375,0.07,0.162109375
10000,0.000636875,31.7,15.984375,0.07,0.162109375
10000,0.0197232,31.7,15.984375,0.07,0.162109375
10000,0.000478102,31.7,15.984375,0.07,0.162109375
10000,0.000393796,31.7,15.984375,0.07,0.162109375
10000,0.000443405,31.7,15.984375,0.07,0.162109375
10000,0.0007122,31.7,15.984375,0.07,0.162109375
10000,0.0209814,31.7,182.796875,0.07,0.162109375
10000,0.00137825,31.7,182.796875,0.07,0.162109375
10000,0.000443721,31.7,182.796875,0.07,0.162109375
10000,0.000471555,31.7,182.796875,0.07,0.162109375
10000,0.000682061,31.7,182.796875,0.07,0.162109375
10000,0.0216388,31.7,182.796875,0.06,0.36328125
10000,0.000349858,31.7,182.796875,0.06,0.36328125
10000,0.000377832,31.7,182.796875,0.06,0.36328125
10000,0.000476722,31.7,182.796875,0.06,0.36328125
10000,0.00081083,31.7,182.796875,0.06,0.36328125
10000,0.0202798,31.7,182.796875,0.06,0.36328125
10000,0.000418439,31.7,182.796875,0.06,0.36328125
10000,0.000339075,31.7,182.796875,0.06,0.36328125
10000,0.000434255,31.7,182.796875,0.06,0.36328125
10000,0.000764209,31.7,182.796875,0.06,0.36328125
10000,0.0201512,31.7,182.796875,0.06,0.36328125
10000,0.000458252,31.7,182.796875,0.06,0.36328125
10000,0.000394079,31.7,182.796875,0.06,0.36328125
10000,0.000403875,31.7,182.796875,0.06,0.36328125
10000,0.000707039,31.7,182.796875,0.06,0.36328125
10000,0.019977,31.7,182.796875,0.06,0.36328125
10000,0.000490563,31.7,182.796875,0.06,0.36328125
10000,0.000393563,31.7,182.796875,0.06,0.36328125
10000,0.000415942,31.7,182.796875,0.06,0.36328125
10000,0.000799829,31.7,182.796875,0.06,0.36328125
10000,0.0198104,31.7,182.796875,0.06,0.36328125
10000,0.000373651,31.7,182.796875,0.06,0.36328125
10000,0.000356634,31.7,182.796875,0.06,0.36328125
10000,0.000442173,31.7,182.796875,0.06,0.36328125
10000,0.000810047,31.7,182.796875,0.06,0.36328125
10000,0.0202052,31.7,182.796875,0.06,0.36328125
10000,0.000500699,31.7,182.796875,0.06,0.36328125
10000,0.000354324,31.7,182.796875,0.06,0.36328125
10000,0.000405594,31.7,182.796875,0.06,0.36328125
10000,0.000803696,31.7,182.796875,0.06,0.36328125
10000,0.019756,31.7,182.796875,0.06,0.36328125
10000,0.000528989,31.7,182.796875,0.06,0.36328125
10000,0.000684644,31.7,182.796875,0.06,0.36328125
10000,0.000435985,31.7,182.796875,0.06,0.36328125
10000,0.000493582,31.7,182.796875,0.06,0.36328125
10000,0.0198121,31.7,182.796875,0.06,0.36328125
10000,0.000447643,31.7,182.796875,0.06,0.36328125
10000,0.000415005,31.7,182.796875,0.06,0.36328125
10000,0.000424903,31.7,182.796875,0.06,0.36328125
10000,0.000666159,31.7,182.796875,0.06,0.36328125
10000,0.0197509,31.7,182.796875,0.06,0.36328125
10000,0.000470133,31.7,182.796875,0.06,0.36328125
10000,0.000327227,31.7,182.796875,0.06,0.36328125
10000,0.000453519,31.7,182.796875,0.06,0.36328125
10000,0.000754424,31.7,182.796875,0.06,0.36328125
10000,0.0206435,29.3,182.671875,0.06,0.36328125
10000,0.000606504,29.3,182.671875,0.06,0.36328125
10000,0.000354079,29.3,182.671875,0.06,0.36328125
10000,0.000373702,29.3,182.671875,0.06,0.36328125
10000,0.000695139,29.3,182.671875,0.06,0.36328125
10000,0.0214221,29.3,182.671875,0.06,0.36328125
10000,0.0004966,29.3,182.671875,0.06,0.36328125
10000,0.000419363,29.3,182.671875,0.06,0.36328125
10000,0.000581425,29.3,182.671875,0.06,0.36328125
10000,0.000500945,29.3,182.671875,0.06,0.36328125
10000,0.0210589,29.3,182.671875,0.2,0.36328125
10000,0.000454124,29.3,182.671875,0.2,0.36328125
10000,0.000410871,29.3,182.671875,0.2,0.36328125
10000,0.000429073,29.3,182.671875,0.2,0.36328125
10000,0.00101729,29.3,182.671875,0.2,0.36328125
10000,0.0197743,29.3,182.671875,0.2,0.36328125
10000,0.000755603,29.3,182.671875,0.2,0.36328125
10000,0.000494845,29.3,182.671875,0.2,0.36328125
10000,0.000577065,29.3,182.671875,0.2,0.36328125
10000,0.00047146,29.3,182.671875,0.2,0.36328125
10000,0.02029,29.3,182.671875,0.2,0.36328125
10000,0.000513455,29.3,182.671875,0.2,0.36328125
10000,0.000382229,29.3,182.671875,0.2,0.36328125
10000,0.000461917,29.3,182.671875,0.2,0.36328125
10000,0.000670133,29.3,182.671875,0.2,0.36328125
10000,0.0199944,29.3,182.671875,0.2,0.36328125
10000,0.000411326,29.3,182.671875,0.2,0.36328125
10000,0.000532603,29.3,182.671875,0.2,0.36328125
10000,0.000521923,29.3,182.671875,0.2,0.36328125
10000,0.000808525,29.3,182.671875,0.2,0.36328125
10000,0.0198238,29.3,182.671875,0.2,0.36328125
10000,0.000629749,29.3,182.671875,0.2,0.36328125
10000,0.000349213,29.3,182.671875,0.2,0.36328125
