Lines num,Delta Time,CPU usage (%),CPU memory,GPU usage (%),GPU memory
10000,0.0242446,30.0,16.0078125,0.15,0.162109375
10000,0.00125361,30.0,16.0078125,0.15,0.162109375
10000,0.0268501,30.0,16.0078125,0.15,0.162109375
10000,0.00146072,30.0,16.0078125,0.15,0.162109375
10000,0.00106781,30.0,16.0078125,0.15,0.162109375
10000,0.0201295,30.0,16.0078125,0.15,0.162109375
10000,0.00097752,30.0,16.0078125,0.15,0.162109375
10000,0.000971354,30.0,16.0078125,0.15,0.162109375
10000,0.000951641,30.0,16.0078125,0.15,0.162109375
10000,0.000850353,30.0,16.0078125,0.15,0.162109375
10000,0.0204862,30.0,16.0078125,0.15,0.162109375
10000,0.00100499,30.0,16.0078125,0.15,0.162109375
10000,0.00104385,30.0,16.0078125,0.15,0.162109375
10000,0.000983652,30.0,16.0078125,0.15,0.162109375
10000,0.000910821,30.0,16.0078125,0.15,0.162109375
10000,0.0226034,30.0,187.06640625,0.15,0.162109375
10000,0.000968117,30.0,187.06640625,0.15,0.162109375
10000,0.000937464,30.0,187.06640625,0.15,0.162109375
10000,0.00099967,30.0,187.06640625,0.15,0.162109375
10000,0.000981537,30.0,187.06640625,0.15,0.162109375
10000,0.0214532,30.0,187.06640625,0.05,0.36328125
10000,0.00113212,30.0,187.06640625,0.05,0.36328125
10000,0.001139,30.0,187.06640625,0.05,0.36328125
10000,0.000962757,30.0,187.06640625,0.05,0.36328125
10000,0.00106665,30.0,187.06640625,0.05,0.36328125
10000,0.0199993,30.0,187.06640625,0.05,0.36328125
10000,0.000984607,30.0,187.06640625,0.05,0.36328125
10000,0.000998774,30.0,187.06640625,0.05,0.36328125
10000,0.000930571,30.0,187.06640625,0.05,0.36328125
10000,0.00102777,30.0,187.06640625,0.05,0.36328125
10000,0.020055,30.0,187.06640625,0.05,0.36328125
10000,0.00106513,30.0,187.06640625,0.05,0.36328125
10000,0.000988843,30.0,187.06640625,0.05,0.36328125
10000,0.00089925,30.0,187.06640625,0.05,0.36328125
10000,0.00110822,30.0,187.06640625,0.05,0.36328125
10000,0.02007,30.0,187.06640625,0.05,0.36328125
10000,0.000973183,30.0,187.06640625,0.05,0.36328125
10000,0.000965364,30.0,187.06640625,0.05,0.36328125
10000,0.000973349,30.0,187.06640625,0.05,0.36328125
10000,0.000970903,30.0,187.06640625,0.05,0.36328125
10000,0.0201286,30.0,187.06640625,0.05,0.36328125
10000,0.000986542,30.0,187.06640625,0.05,0.36328125
10000,0.000996849,30.0,187.06640625,0.05,0.36328125
10000,0.00102647,30.0,187.06640625,0.05,0.36328125
10000,0.00102408,30.0,187.06640625,0.05,0.36328125
10000,0.0200445,30.0,187.06640625,0.05,0.36328125
10000,0.000949342,30.0,187.06640625,0.05,0.36328125
10000,0.00102103,30.0,187.06640625,0.05,0.36328125
10000,0.00106575,30.0,187.06640625,0.05,0.36328125
10000,0.000973647,30.0,187.06640625,0.05,0.36328125
10000,0.0200047,30.0,187.06640625,0.05,0.36328125
10000,0.000963853,30.0,187.06640625,0.05,0.36328125
10000,0.00100801,30.0,187.06640625,0.05,0.36328125
10000,0.00101091,30.0,187.06640625,0.05,0.36328125
10000,0.00103749,30.0,187.06640625,0.05,0.36328125
10000,0.0199817,30.0,187.06640625,0.05,0.36328125
10000,0.000981196,30.0,187.06640625,0.05,0.36328125
10000,0.00108525,30.0,187.06640625,0.05,0.36328125
10000,0.00101051,30.0,187.06640625,0.05,0.36328125
10000,0.000908742,30.0,187.06640625,0.05,0.36328125
10000,0.0203502,28.2,187.19140625,0.05,0.36328125
10000,0.000912222,28.2,187.19140625,0.05,0.36328125
10000,0.000968165,28.2,187.19140625,0.05,0.36328125
10000,0.00109292,28.2,187.19140625,0.05,0.36328125
10000,0.000874526,28.2,187.19140625,0.05,0.36328125
10000,0.02163,28.2,187.19140625,0.05,0.36328125
10000,0.00110731,28.2,187.19140625,0.05,0.36328125
10000,0.00100037,28.2,187.19140625,0.05,0.36328125
10000,0.000951766,28.2,187.19140625,0.05,0.36328125
10000,0.00136692,28.2,187.19140625,0.05,0.36328125
10000,0.0208937,28.2,187.19140625,0.19,0.36328125
10000,0.00101158,28.2,187.19140625,0.19,0.36328125
10000,0.00101246,28.2,187.19140625,0.19,0.36328125
10000,0.000922507,28.2,187.19140625,0.19,0.36328125
10000,0.000961543,28.2,187.19140625,0.19,0.36328125
10000,0.0203594,28.2,187.19140625,0.19,0.36328125
10000,0.000915609,28.2,187.19140625,0.19,0.36328125
10000,0.00103208,28.2,187.19140625,0.19,0.36328125
10000,0.000961293,28.2,187.19140625,0.19,0.36328125
10000,0.000992788,28.2,187.19140625,0.19,0.36328125
10000,0.0200623,28.2,187.19140625,0.19,0.36328125
10000,0.000947089,28.2,187.19140625,0.19,0.36328125
10000,0.000964394,28.2,187.19140625,0.19,0.36328125
10000,0.00097253,28.2,187.19140625,0.19,0.36328125
10000,0.000976189,28.2,187.19140625,0.19,0.36328125
10000,0.0200169,28.2,187.19140625,0.19,0.36328125
10000,0.000852697,28.2,187.19140625,0.19,0.36328125
10000,0.000800078,28.2,187.19140625,0.19,0.36328125
10000,0.000841853,28.2,187.19140625,0.19,0.36328125
10000,0.000794051,28.2,187.19140625,0.19,0.36328125
10000,0.0201289,28.2,187.19140625,0.19,0.36328125
10000,0.00101626,28.2,187.19140625,0.19,0.36328125
10000,0.00094921,28.2,187.19140625,0.19,0.36328125
10000,0.00109077,28.2,187.19140625,0.19,0.36328125
10000,0.00105605,28.2,187.19140625,0.19,0.36328125
10000,0.0200083,28.2,187.19140625,0.19,0.36328125
10000,0.000980371,28.2,187.19140625,0.19,0.36328125
10000,0.0011997,28.2,187.19140625,0.19,0.36328125
10000,0.00103983,28.2,187.19140625,0.19,0.36328125
10000,0.000937763,28.2,187.19140625,0.19,0.36328125
10000,0.0199805,28.2,187.19140625,0.19,0.36328125
10000,0.000960772,28.2,187.19140625,0.19,0.36328125
10000,0.00098569,28.2,187.19140625,0.19,0.36328125
10000,0.00111459,28.2,187.19140625,0.19,0.36328125
10000,0.00106258,28.2,187.19140625,0.19,0.36328125
10000,0.0200941,28.2,187.19140625,0.19,0.36328125
10000,0.000956303,28.2,187.19140625,0.19,0.36328125
10000,0.00104672,28.2,187.19140625,0.19,0.36328125
10000,0.000983301,28.2,187.19140625,0.19,0.36328125
10000,0.00101526,28.2,187.19140625,0.19,0.36328125
10000,0.0209693,26.3,186.9609375,0.19,0.36328125
10000,0.00391883,26.3,186.9609375,0.19,0.36328125
10000,0.000939507,26.3,186.9609375,0.19,0.36328125
10000,0.00224633,26.3,186.9609375,0.19,0.36328125
10000,0.00124345,26.3,186.9609375,0.19,0.36328125
10000,0.02116,26.3,186.9609375,0.19,0.36328125
10000,0.000883833,26.3,186.9609375,0.19,0.36328125
10000,0.000952064,26.3,186.9609375,0.19,0.36328125
10000,0.00101308,26.3,186.9609375,0.19,0.36328125
10000,0.000982647,26.3,186.9609375,0.19,0.36328125
10000,0.0207311,26.3,186.9609375,0.19,0.36328125
10000,0.0010429,26.3,186.9609375,0.19,0.36328125
10000,0.000879991,26.3,186.9609375,0.19,0.36328125
10000,0.000973072,26.3,186.9609375,0.19,0.36328125
10000,0.000942079,26.3,186.9609375,0.19,0.36328125
10000,0.0201549,26.3,186.9609375,0.19,0.36328125
10000,0.000971019,26.3,186.9609375,0.19,0.36328125
10000,0.00115441,26.3,186.9609375,0.19,0.36328125
10000,0.000961806,26.3,186.9609375,0.19,0.36328125
10000,0.00123513,26.3,186.9609375,0.19,0.36328125
10000,0.0205369,26.3,186.9609375,0.19,0.36328125
10000,0.000876315,26.3,186.9609375,0.19,0.36328125
10000,0.00114746,26.3,186.9609375,0.19,0.36328125
10000,0.000934544,26.3,186.9609375,0.19,0.36328125
10000,0.000918063,26.3,186.9609375,0.19,0.36328125
10000,0.0201953,26.3,186.9609375,0.19,0.36328125
10000,0.000884357,26.3,186.9609375,0.19,0.36328125
10000,0.0010996,26.3,186.9609375,0.19,0.36328125
10000,0.00100409,26.3,186.9609375,0.19,0.36328125
10000,0.00093244,26.3,186.9609375,0.19,0.36328125
10000,0.0200553,26.3,186.9609375,0.19,0.36328125
10000,0.000998627,26.3,186.9609375,0.19,0.36328125
10000,0.00100546,26.3,186.9609375,0.19,0.36328125
10000,0.000939815,26.3,186.9609375,0.19,0.36328125
10000,0.000983714,26.3,186.9609375,0.19,0.36328125
10000,0.0201098,26.3,186.9609375,0.19,0.36328125
10000,0.000927558,26.3,186.9609375,0.19,0.36328125
10000,0.00109327,26.3,186.9609375,0.19,0.36328125
10000,0.000922304,26.3,186.9609375,0.19,0.36328125
10000,0.00096892,26.3,186.9609375,0.19,0.36328125
10000,0.0200235,26.3,186.9609375,0.19,0.36328125
