Lines num,Delta Time,CPU usage (%),CPU memory,GPU usage (%),GPU memory
10000,0.0307129,31.7,11.14453125,0.0,0.0
10000,0.000654235,31.7,11.14453125,0.0,0.0
10000,0.0299116,31.7,11.14453125,0.0,0.0
10000,0.000458425,31.7,11.14453125,0.0,0.0
10000,0.00201119,31.7,11.14453125,0.0,0.0
10000,0.0241063,31.7,11.14453125,0.0,0.0
10000,0.00268444,31.7,11.14453125,0.0,0.0
10000,0.000399993,31.7,11.14453125,0.14,0.380859375
10000,0.0010468,31.7,11.14453125,0.14,0.380859375
10000,0.00166417,31.7,11.14453125,0.14,0.380859375
10000,0.0224285,31.7,11.14453125,0.14,0.380859375
10000,0.00107021,31.7,11.14453125,0.14,0.380859375
10000,0.000409153,31.7,11.14453125,0.14,0.380859375
10000,0.00100588,31.7,11.14453125,0.14,0.380859375
10000,0.00179385,31.7,11.14453125,0.14,0.380859375
10000,0.0220723,31.7,11.14453125,0.14,0.380859375
10000,0.00119514,31.7,11.14453125,0.14,0.380859375
10000,0.000530631,31.7,11.14453125,0.14,0.380859375
10000,0.00094134,31.7,11.14453125,0.14,0.380859375
10000,0.00160374,31.7,11.14453125,0.14,0.380859375
10000,0.0227408,31.7,11.14453125,0.14,0.380859375
10000,0.000982103,31.7,11.14453125,0.14,0.380859375
10000,0.000318271,31.7,11.14453125,0.14,0.380859375
10000,0.00143604,31.7,11.14453125,0.14,0.380859375
10000,0.00164469,31.7,11.14453125,0.14,0.380859375
10000,0.0226814,31.7,11.14453125,0.14,0.380859375
10000,0.00111718,31.7,11.14453125,0.14,0.380859375
10000,0.000339576,31.7,11.14453125,0.14,0.380859375
10000,0.00102643,31.7,11.14453125,0.14,0.380859375
10000,0.00214627,31.7,11.14453125,0.14,0.380859375
10000,0.0221928,31.7,11.14453125,0.14,0.380859375
10000,0.00108752,31.7,11.14453125,0.14,0.380859375
10000,0.00032004,31.7,11.14453125,0.14,0.380859375
10000,0.00108507,31.7,11.14453125,0.14,0.380859375
10000,0.00169415,31.7,11.14453125,0.14,0.380859375
10000,0.0221756,31.7,11.14453125,0.14,0.380859375
10000,0.00116224,31.7,11.14453125,0.14,0.380859375
10000,0.000389445,31.7,11.14453125,0.14,0.380859375
10000,0.00103104,31.7,11.14453125,0.14,0.380859375
10000,0.00162714,31.7,11.14453125,0.14,0.380859375
10000,0.0221588,31.7,11.14453125,0.14,0.380859375
10000,0.00099229,31.7,11.14453125,0.14,0.380859375
10000,0.000371957,31.7,11.14453125,0.14,0.380859375
10000,0.00109768,31.7,11.14453125,0.14,0.380859375
10000,0.00181224,31.7,11.14453125,0.14,0.380859375
10000,0.0230689,29.3,151.27734375,0.14,0.380859375
10000,0.00227341,29.3,151.27734375,0.14,0.380859375
10000,0.000435435,29.3,151.27734375,0.14,0.380859375
10000,0.000938112,29.3,151.27734375,0.14,0.380859375
10000,0.00224416,29.3,151.27734375,0.14,0.380859375
10000,0.0238334,29.3,151.27734375,0.27,0.37890625
10000,0.00116534,29.3,151.27734375,0.27,0.37890625
10000,0.000520269,29.3,151.27734375,0.27,0.37890625
10000,0.000809893,29.3,151.27734375,0.27,0.37890625
10000,0.00162898,29.3,151.27734375,0.27,0.37890625
10000,0.0220339,29.3,151.27734375,0.27,0.37890625
10000,0.000987989,29.3,151.27734375,0.27,0.37890625
10000,0.000612301,29.3,151.27734375,0.27,0.37890625
10000,0.000809188,29.3,151.27734375,0.27,0.37890625
10000,0.00169056,29.3,151.27734375,0.27,0.37890625
10000,0.0217066,29.3,151.27734375,0.27,0.37890625
10000,0.00100347,29.3,151.27734375,0.27,0.37890625
10000,0.000366647,29.3,151.27734375,0.27,0.37890625
10000,0.00145241,29.3,151.27734375,0.27,0.37890625
10000,0.00161597,29.3,151.27734375,0.27,0.37890625
10000,0.0219882,29.3,151.27734375,0.27,0.37890625
10000,0.00105517,29.3,151.27734375,0.27,0.37890625
10000,0.000348583,29.3,151.27734375,0.27,0.37890625
10000,0.00110899,29.3,151.27734375,0.27,0.37890625
10000,0.0021049,29.3,151.27734375,0.27,0.37890625
10000,0.0217779,29.3,151.27734375,0.27,0.37890625
10000,0.00104569,29.3,151.27734375,0.27,0.37890625
10000,0.00034624,29.3,151.27734375,0.27,0.37890625
10000,0.00108282,29.3,151.27734375,0.27,0.37890625
10000,0.00179333,29.3,151.27734375,0.27,0.37890625
10000,0.0218526,29.3,151.27734375,0.27,0.37890625
10000,0.00108261,29.3,151.27734375,0.27,0.37890625
10000,0.00043902,29.3,151.27734375,0.27,0.37890625
10000,0.000996366,29.3,151.27734375,0.27,0.37890625
10000,0.00159694,29.3,151.27734375,0.27,0.37890625
10000,0.0222977,29.3,151.27734375,0.27,0.37890625
10000,0.00109695,29.3,151.27734375,0.27,0.37890625
10000,0.000482699,29.3,151.27734375,0.27,0.37890625
10000,0.000923711,29.3,151.27734375,0.27,0.37890625
10000,0.00162311,29.3,151.27734375,0.27,0.37890625
10000,0.0218922,29.3,151.27734375,0.27,0.37890625
10000,0.00107713,29.3,151.27734375,0.27,0.37890625
10000,0.000376368,29.3,151.27734375,0.27,0.37890625
10000,0.00139483,29.3,151.27734375,0.27,0.37890625
10000,0.00169581,29.3,151.27734375,0.27,0.37890625
10000,0.0233189,27.5,151.33984375,0.27,0.37890625
10000,0.0021643,27.5,151.33984375,0.27,0.37890625
10000,0.000475921,27.5,151.33984375,0.27,0.37890625
10000,0.000970072,27.5,151.33984375,0.27,0.37890625
10000,0.00163634,27.5,151.33984375,0.27,0.37890625
10000,0.0239665,27.5,151.33984375,0.3,0.37890625
10000,0.00120012,27.5,151.33984375,0.3,0.37890625
10000,0.000565277,27.5,151.33984375,0.3,0.37890625
10000,0.00075159,27.5,151.33984375,0.3,0.37890625
10000,0.00160013,27.5,151.33984375,0.3,0.37890625
10000,0.0219614,27.5,151.33984375,0.3,0.37890625
10000,0.00100869,27.5,151.33984375,0.3,0.37890625
10000,0.000611136,27.5,151.33984375,0.3,0.37890625
10000,0.0011856,27.5,151.33984375,0.3,0.37890625
10000,0.00157258,27.5,151.33984375,0.3,0.37890625
10000,0.0228594,27.5,151.33984375,0.3,0.37890625
10000,0.00098463,27.5,151.33984375,0.3,0.37890625
10000,0.000369021,27.5,151.33984375,0.3,0.37890625
10000,0.0010373,27.5,151.33984375,0.3,0.37890625
10000,0.00207538,27.5,151.33984375,0.3,0.37890625
10000,0.0220088,27.5,151.33984375,0.3,0.37890625
10000,0.0010068,27.5,151.33984375,0.3,0.37890625
10000,0.000604116,27.5,151.33984375,0.3,0.37890625
10000,0.000839656,27.5,151.33984375,0.3,0.37890625
10000,0.00176944,27.5,151.33984375,0.3,0.37890625
10000,0.0219955,27.5,151.33984375,0.3,0.37890625
10000,0.00100129,27.5,151.33984375,0.3,0.37890625
10000,0.000339009,27.5,151.33984375,0.3,0.37890625
10000,0.00112372,27.5,151.33984375,0.3,0.37890625
10000,0.00175846,27.5,151.33984375,0.3,0.37890625
10000,0.0218719,27.5,151.33984375,0.3,0.37890625
10000,0.00124353,27.5,151.33984375,0.3,0.37890625
10000,0.000430631,27.5,151.33984375,0.3,0.37890625
10000,0.00104912,27.5,151.33984375,0.3,0.37890625
10000,0.00172323,27.5,151.33984375,0.3,0.37890625
