Lines num,Delta Time,CPU usage (%),CPU memory,GPU usage (%),GPU memory
10000,0.0240661,31.7,16.05859375,0.06,0.1103515625
10000,0.000596807,31.7,16.05859375,0.06,0.1103515625
10000,0.0257638,31.7,16.05859375,0.06,0.1103515625
10000,0.000586667,31.7,16.05859375,0.06,0.1103515625
10000,0.000833023,31.7,16.05859375,0.06,0.1103515625
10000,0.00046361,31.7,16.05859375,0.06,0.1103515625
10000,0.000506304,31.7,16.05859375,0.06,0.1103515625
10000,0.000785328,31.7,16.05859375,0.06,0.1103515625
10000,0.00109114,31.7,16.05859375,0.06,0.1103515625
10000,0.000684799,31.7,16.05859375,0.06,0.1103515625
10000,0.000733532,31.7,16.05859375,0.06,0.1103515625
10000,0.000742111,31.7,16.05859375,0.06,0.1103515625
10000,0.000739783,31.7,16.05859375,0.06,0.1103515625
10000,0.000758584,31.7,16.05859375,0.06,0.1103515625
10000,0.000828036,31.7,16.05859375,0.06,0.1103515625
10000,0.00065061,31.7,16.05859375,0.06,0.1103515625
10000,0.000783897,31.7,16.05859375,0.06,0.1103515625
10000,0.000715466,31.7,16.05859375,0.06,0.1103515625
10000,0.000746995,31.7,16.05859375,0.06,0.1103515625
10000,0.000754944,31.7,16.05859375,0.06,0.1103515625
10000,0.000742787,31.7,16.05859375,0.06,0.1103515625
10000,0.000755388,31.7,16.05859375,0.06,0.1103515625
10000,0.000763268,31.7,16.05859375,0.06,0.1103515625
10000,0.000819235,31.7,16.05859375,0.06,0.1103515625
10000,0.000686386,31.7,16.05859375,0.06,0.1103515625
10000,0.000708021,31.7,16.05859375,0.06,0.1103515625
10000,0.000780261,31.7,16.05859375,0.06,0.1103515625
10000,0.000708806,31.7,16.05859375,0.06,0.1103515625
10000,0.000760437,31.7,16.05859375,0.06,0.1103515625
10000,0.000725166,31.7,16.05859375,0.06,0.1103515625
10000,0.00104336,31.7,16.05859375,0.06,0.1103515625
10000,0.000691984,31.7,16.05859375,0.06,0.1103515625
10000,0.000745861,31.7,16.05859375,0.06,0.1103515625
10000,0.000845992,31.7,16.05859375,0.06,0.1103515625
